order_details_id,order_id,pizza_id,quantity
22848,10049,ital_supr_m,1
22849,10050,ital_cpcllo_s,1
22850,10050,veggie_veg_m,1
22851,10051,spinach_fet_m,1
22852,10052,bbq_ckn_l,1
22853,10052,brie_carre_s,1
22854,10052,mexicana_l,1
22855,10052,southw_ckn_l,1
22856,10053,sicilian_s,1
22857,10054,ital_veggie_s,1
22858,10055,thai_ckn_s,1
22859,10056,big_meat_s,1
22860,10057,four_cheese_l,1
22861,10058,big_meat_s,1
22862,10058,cali_ckn_s,1
22863,10058,ckn_pesto_m,1
22864,10058,hawaiian_l,1
22865,10058,mexicana_l,1
22866,10058,pep_msh_pep_m,1
22867,10058,southw_ckn_l,1
22868,10058,southw_ckn_m,1
22869,10058,spicy_ital_l,1
22870,10058,spicy_ital_s,1
22871,10058,the_greek_s,1
22872,10059,veggie_veg_m,1
22873,10060,big_meat_s,1
22874,10060,ital_cpcllo_s,1
22875,10060,sicilian_m,1
22876,10061,ital_supr_l,1
22877,10061,soppressata_l,1
22878,10062,bbq_ckn_l,1
22879,10062,napolitana_l,1
22880,10063,hawaiian_s,1
22881,10063,ital_supr_l,1
22882,10064,bbq_ckn_l,1
22883,10065,mexicana_l,1
22884,10066,four_cheese_l,1
22885,10066,sicilian_m,1
22886,10066,spicy_ital_l,1
22887,10066,spicy_ital_m,1
22888,10067,mexicana_m,1
22889,10067,napolitana_l,1
22890,10068,green_garden_l,1
22891,10068,green_garden_s,1
22892,10068,southw_ckn_l,1
22893,10068,spicy_ital_l,1
22894,10069,ital_veggie_m,1
22895,10069,sicilian_m,1
22896,10069,spinach_supr_l,1
22897,10070,big_meat_s,1
22898,10070,thai_ckn_l,1
22899,10071,spicy_ital_s,1
22900,10072,five_cheese_l,1
22901,10073,calabrese_l,1
22902,10074,big_meat_s,1
22903,10075,sicilian_m,1
22904,10075,the_greek_xxl,1
22905,10076,cali_ckn_l,1
22906,10076,hawaiian_s,1
22907,10077,bbq_ckn_l,1
22908,10077,ital_cpcllo_l,1
22909,10078,green_garden_s,1
22910,10078,napolitana_s,1
22911,10078,spicy_ital_l,1
22912,10078,veggie_veg_m,1
22913,10079,bbq_ckn_l,1
22914,10079,hawaiian_l,1
22915,10079,thai_ckn_m,1
22916,10080,sicilian_s,1
22917,10081,classic_dlx_m,1
22918,10081,mediterraneo_l,1
22919,10082,calabrese_l,1
22920,10082,thai_ckn_m,1
22921,10082,the_greek_m,1
22922,10083,ckn_pesto_m,1
22923,10083,ckn_pesto_s,1
22924,10083,napolitana_m,1
22925,10084,bbq_ckn_l,1
22926,10084,napolitana_s,1
22927,10084,veggie_veg_l,1
22928,10085,soppressata_s,1
22929,10086,spicy_ital_l,1
22930,10086,spinach_supr_l,1
22931,10087,ckn_alfredo_m,1
22932,10087,peppr_salami_l,1
22933,10088,five_cheese_l,1
22934,10088,green_garden_s,1
22935,10089,cali_ckn_l,1
22936,10089,hawaiian_s,1
22937,10090,bbq_ckn_l,2
22938,10090,spicy_ital_l,1
22939,10090,thai_ckn_m,1
22940,10091,calabrese_s,1
22941,10092,southw_ckn_l,1
22942,10092,spinach_fet_m,1
22943,10093,southw_ckn_l,1
22944,10094,pep_msh_pep_m,1
22945,10094,sicilian_l,1
22946,10095,calabrese_m,1
22947,10095,ital_supr_l,1
22948,10096,mediterraneo_l,1
22949,10096,spicy_ital_s,1
22950,10097,pep_msh_pep_s,1
22951,10097,veggie_veg_l,1
22952,10098,ckn_alfredo_m,1
22953,10099,four_cheese_m,1
22954,10099,the_greek_xl,1
22955,10100,classic_dlx_s,1
22956,10101,prsc_argla_s,1
22957,10102,big_meat_s,1
22958,10102,ckn_alfredo_m,1
22959,10102,ital_cpcllo_l,1
22960,10102,thai_ckn_m,1
22961,10103,spinach_supr_l,1
22962,10104,bbq_ckn_l,1
22963,10105,classic_dlx_l,1
22964,10106,hawaiian_s,1
22965,10106,ital_cpcllo_l,1
22966,10107,southw_ckn_m,1
22967,10108,spinach_fet_s,1
22968,10109,bbq_ckn_m,1
22969,10109,ital_supr_s,1
22970,10110,green_garden_l,1
22971,10110,peppr_salami_l,1
22972,10111,classic_dlx_m,1
22973,10112,mediterraneo_m,1
22974,10112,spin_pesto_s,1
22975,10113,the_greek_xl,1
22976,10114,bbq_ckn_l,1
22977,10115,ital_supr_l,1
22978,10116,calabrese_m,1
22979,10116,thai_ckn_l,1
22980,10117,ckn_alfredo_m,1
22981,10118,sicilian_l,1
22982,10119,cali_ckn_s,1
22983,10119,ckn_pesto_m,1
22984,10119,classic_dlx_m,1
22985,10119,four_cheese_l,1
22986,10119,hawaiian_l,1
22987,10119,hawaiian_s,1
22988,10119,ital_supr_m,1
22989,10119,mexicana_s,1
22990,10119,peppr_salami_m,1
22991,10119,prsc_argla_m,1
22992,10119,sicilian_l,1
22993,10119,southw_ckn_l,1
22994,10120,ital_supr_m,1
22995,10120,pepperoni_l,1
22996,10120,thai_ckn_s,1
22997,10120,veggie_veg_s,1
22998,10121,southw_ckn_l,1
22999,10121,spin_pesto_l,1
23000,10122,napolitana_m,1
23001,10122,pepperoni_m,1
23002,10122,spinach_supr_m,1
23003,10123,brie_carre_s,1
23004,10123,classic_dlx_m,1
23005,10124,ckn_pesto_l,1
23006,10125,cali_ckn_s,1
23007,10125,ckn_alfredo_m,1
23008,10125,pepperoni_l,1
23009,10126,prsc_argla_m,1
23010,10126,spicy_ital_m,1
23011,10127,classic_dlx_l,1
23012,10127,peppr_salami_s,1
23013,10127,sicilian_m,1
23014,10127,spin_pesto_s,1
23015,10127,spinach_fet_s,1
23016,10127,thai_ckn_s,1
23017,10128,bbq_ckn_s,1
23018,10128,ital_supr_m,1
23019,10128,spicy_ital_m,1
23020,10128,spinach_fet_m,1
23021,10129,soppressata_l,1
23022,10130,spicy_ital_l,1
23023,10131,bbq_ckn_s,1
23024,10131,four_cheese_m,1
23025,10131,green_garden_s,1
23026,10131,spicy_ital_m,1
23027,10132,brie_carre_s,1
23028,10132,cali_ckn_m,1
23029,10132,ital_veggie_m,1
23030,10132,spinach_fet_s,1
23031,10133,cali_ckn_m,1
23032,10133,pep_msh_pep_l,1
23033,10133,pep_msh_pep_s,1
23034,10133,veggie_veg_l,1
23035,10134,cali_ckn_m,1
23036,10135,spin_pesto_l,1
23037,10135,spin_pesto_s,1
23038,10136,ckn_alfredo_m,1
23039,10136,five_cheese_l,1
23040,10136,thai_ckn_l,1
23041,10137,brie_carre_s,1
23042,10137,ital_cpcllo_l,1
23043,10137,spinach_supr_s,1
23044,10138,ital_supr_l,1
23045,10139,green_garden_s,1
23046,10139,sicilian_m,1
23047,10139,spinach_supr_l,1
23048,10139,thai_ckn_l,1
23049,10140,cali_ckn_m,1
23050,10140,pep_msh_pep_s,1
23051,10140,spinach_supr_m,1
23052,10141,big_meat_s,1
23053,10141,spinach_fet_m,1
23054,10142,hawaiian_l,1
23055,10142,thai_ckn_l,1
23056,10143,ital_supr_m,1
23057,10143,spin_pesto_l,1
23058,10144,classic_dlx_m,1
23059,10145,cali_ckn_s,1
23060,10145,thai_ckn_m,1
23061,10146,brie_carre_s,1
23062,10146,ckn_pesto_s,1
23063,10147,ital_cpcllo_l,1
23064,10147,spicy_ital_l,1
23065,10148,five_cheese_l,1
23066,10148,sicilian_m,1
23067,10149,cali_ckn_m,1
23068,10149,ital_supr_m,1
23069,10150,pepperoni_s,1
23070,10150,southw_ckn_m,1
23071,10151,spinach_supr_m,1
23072,10152,green_garden_m,1
23073,10153,hawaiian_m,1
23074,10154,green_garden_s,1
23075,10154,ital_supr_m,1
23076,10154,veggie_veg_l,1
23077,10155,bbq_ckn_m,1
23078,10155,ckn_alfredo_m,1
23079,10155,spicy_ital_l,1
23080,10155,spin_pesto_s,1
23081,10156,bbq_ckn_m,1
23082,10156,peppr_salami_s,1
23083,10156,spinach_fet_m,1
23084,10156,spinach_fet_s,1
23085,10157,bbq_ckn_l,1
23086,10157,ckn_alfredo_m,1
23087,10157,sicilian_l,1
23088,10157,spinach_fet_s,1
23089,10158,ital_cpcllo_m,1
23090,10159,cali_ckn_m,1
23091,10159,five_cheese_l,1
23092,10160,four_cheese_l,1
23093,10161,ital_supr_l,1
23094,10161,peppr_salami_l,1
23095,10162,four_cheese_m,1
23096,10163,cali_ckn_s,1
23097,10164,pepperoni_l,1
23098,10165,hawaiian_s,1
23099,10165,southw_ckn_s,1
23100,10166,calabrese_l,1
23101,10166,ital_supr_m,1
23102,10167,ckn_pesto_m,1
23103,10167,ital_cpcllo_s,1
23104,10167,soppressata_l,1
23105,10167,thai_ckn_l,1
23106,10168,big_meat_s,1
23107,10168,cali_ckn_l,1
23108,10168,sicilian_s,1
23109,10169,ckn_pesto_l,1
23110,10169,the_greek_m,1
23111,10170,big_meat_s,1
23112,10170,classic_dlx_m,1
23113,10170,five_cheese_l,1
23114,10170,ital_cpcllo_m,1
23115,10171,ital_cpcllo_l,1
23116,10172,ckn_pesto_l,1
23117,10172,mediterraneo_m,1
23118,10172,veggie_veg_l,1
23119,10173,ckn_pesto_l,1
23120,10173,hawaiian_l,1
23121,10174,four_cheese_l,1
23122,10174,prsc_argla_m,1
23123,10175,ckn_alfredo_s,1
23124,10175,ital_cpcllo_l,1
23125,10175,sicilian_s,1
23126,10175,veggie_veg_m,1
23127,10176,calabrese_s,1
23128,10176,classic_dlx_m,1
23129,10176,peppr_salami_s,1
23130,10176,spin_pesto_s,1
23131,10177,napolitana_s,1
23132,10178,classic_dlx_s,1
23133,10178,hawaiian_s,1
23134,10179,four_cheese_l,2
23135,10179,green_garden_l,1
23136,10179,hawaiian_s,1
23137,10179,mediterraneo_m,1
23138,10179,mexicana_m,1
23139,10179,pepperoni_l,1
23140,10179,peppr_salami_l,1
23141,10179,prsc_argla_s,1
23142,10179,sicilian_l,1
23143,10179,soppressata_l,1
23144,10179,spinach_fet_s,1
23145,10179,thai_ckn_s,1
23146,10180,five_cheese_l,1
23147,10181,southw_ckn_m,1
23148,10182,big_meat_s,1
23149,10182,ital_cpcllo_l,1
23150,10183,five_cheese_l,1
23151,10183,four_cheese_m,1
23152,10184,green_garden_l,1
23153,10185,five_cheese_l,1
23154,10186,bbq_ckn_s,1
23155,10186,cali_ckn_l,1
23156,10186,hawaiian_l,1
23157,10186,ital_cpcllo_m,1
23158,10186,ital_supr_m,1
23159,10186,ital_veggie_l,1
23160,10186,pepperoni_s,1
23161,10186,sicilian_l,1
23162,10186,sicilian_m,1
23163,10186,soppressata_m,1
23164,10186,spicy_ital_m,1
23165,10186,thai_ckn_m,2
23166,10186,thai_ckn_s,1
23167,10186,veggie_veg_l,1
23168,10187,hawaiian_l,1
23169,10188,veggie_veg_s,1
23170,10189,classic_dlx_m,1
23171,10189,pep_msh_pep_l,1
23172,10189,thai_ckn_l,2
23173,10190,classic_dlx_s,1
23174,10191,ckn_pesto_s,1
23175,10191,the_greek_s,1
23176,10192,mediterraneo_s,1
23177,10193,classic_dlx_s,1
23178,10193,sicilian_l,1
23179,10194,ckn_pesto_m,1
23180,10194,napolitana_s,1
23181,10195,five_cheese_l,1
23182,10195,ital_cpcllo_m,1
23183,10195,sicilian_s,1
23184,10195,spin_pesto_s,1
23185,10196,four_cheese_l,1
23186,10196,southw_ckn_m,1
23187,10197,southw_ckn_m,1
23188,10198,hawaiian_m,1
23189,10198,ital_supr_m,1
23190,10198,peppr_salami_m,1
23191,10198,the_greek_xl,1
23192,10199,classic_dlx_s,1
23193,10199,five_cheese_l,1
23194,10199,the_greek_xl,1
23195,10200,ckn_alfredo_m,1
23196,10200,pepperoni_s,1
23197,10200,peppr_salami_l,1
23198,10201,ital_cpcllo_m,1
23199,10201,southw_ckn_l,1
23200,10202,hawaiian_m,1
23201,10202,pep_msh_pep_l,1
23202,10202,prsc_argla_m,1
23203,10203,ckn_pesto_m,1
23204,10203,sicilian_m,1
23205,10203,sicilian_s,1
23206,10203,thai_ckn_l,1
23207,10204,pep_msh_pep_l,1
23208,10205,mexicana_m,1
23209,10205,pepperoni_m,1
23210,10205,the_greek_l,1
23211,10206,big_meat_s,1
23212,10207,ckn_pesto_l,1
23213,10207,prsc_argla_m,1
23214,10208,bbq_ckn_m,1
23215,10209,five_cheese_l,1
23216,10210,five_cheese_l,1
23217,10211,napolitana_l,1
23218,10211,spinach_supr_l,1
23219,10212,ital_veggie_m,1
23220,10212,peppr_salami_m,1
23221,10213,ckn_alfredo_l,1
23222,10213,classic_dlx_s,1
23223,10214,calabrese_l,1
23224,10214,cali_ckn_s,1
23225,10214,napolitana_s,1
23226,10214,thai_ckn_m,1
23227,10215,bbq_ckn_s,1
23228,10215,sicilian_s,1
23229,10215,thai_ckn_l,1
23230,10216,napolitana_s,1
23231,10216,spicy_ital_l,1
23232,10217,cali_ckn_s,1
23233,10217,ital_supr_l,1
23234,10217,napolitana_s,1
23235,10217,the_greek_l,1
23236,10218,cali_ckn_m,1
23237,10218,southw_ckn_s,1
23238,10218,thai_ckn_l,1
23239,10219,five_cheese_l,2
23240,10219,sicilian_m,1
23241,10220,big_meat_s,1
23242,10220,napolitana_s,1
23243,10220,pepperoni_m,1
23244,10221,southw_ckn_s,1
23245,10221,thai_ckn_s,1
23246,10222,napolitana_s,1
23247,10223,ital_supr_m,1
23248,10224,big_meat_s,1
23249,10224,cali_ckn_l,1
23250,10224,napolitana_m,1
23251,10225,spinach_supr_l,1
23252,10226,green_garden_m,1
23253,10227,big_meat_s,1
23254,10228,ital_supr_l,1
23255,10229,big_meat_s,1
23256,10229,calabrese_m,1
23257,10229,ckn_pesto_l,1
23258,10229,classic_dlx_s,1
23259,10229,prsc_argla_s,1
23260,10229,spicy_ital_l,1
23261,10229,the_greek_m,1
23262,10230,mediterraneo_s,1
23263,10231,big_meat_s,1
23264,10231,spinach_fet_l,1
23265,10232,the_greek_m,1
23266,10233,big_meat_s,1
23267,10233,ital_cpcllo_l,1
23268,10233,pep_msh_pep_s,1
23269,10233,sicilian_l,1
23270,10234,brie_carre_s,1
23271,10235,napolitana_l,1
23272,10235,soppressata_l,1
23273,10235,thai_ckn_l,2
23274,10236,five_cheese_l,1
23275,10236,ital_veggie_m,1
23276,10236,pepperoni_m,1
23277,10236,spinach_fet_l,1
23278,10237,hawaiian_l,1
23279,10238,big_meat_s,1
23280,10238,ckn_pesto_m,1
23281,10238,classic_dlx_m,1
23282,10238,hawaiian_l,1
23283,10238,ital_cpcllo_l,1
23284,10238,ital_veggie_s,1
23285,10238,mexicana_l,1
23286,10238,pepperoni_s,1
23287,10238,veggie_veg_s,1
23288,10239,southw_ckn_l,1
23289,10240,mediterraneo_l,1
23290,10241,ckn_alfredo_m,1
23291,10241,classic_dlx_m,1
23292,10241,southw_ckn_s,1
23293,10241,spinach_fet_m,1
23294,10242,calabrese_m,1
23295,10242,pep_msh_pep_s,1
23296,10242,pepperoni_l,1
23297,10243,ckn_pesto_l,1
23298,10243,spicy_ital_l,1
23299,10243,the_greek_xxl,1
23300,10243,veggie_veg_m,1
23301,10244,prsc_argla_m,1
23302,10244,the_greek_m,1
23303,10245,mexicana_l,1
23304,10245,spin_pesto_l,1
23305,10246,peppr_salami_m,1
23306,10247,cali_ckn_l,1
23307,10247,thai_ckn_l,1
23308,10248,napolitana_s,1
23309,10248,peppr_salami_l,1
23310,10248,spicy_ital_l,1
23311,10248,spinach_supr_s,1
23312,10249,four_cheese_l,1
23313,10249,southw_ckn_m,1
23314,10250,calabrese_m,1
23315,10250,pepperoni_l,1
23316,10250,pepperoni_m,1
23317,10250,prsc_argla_m,1
23318,10251,four_cheese_l,1
23319,10252,calabrese_m,1
23320,10252,ckn_alfredo_m,1
23321,10253,cali_ckn_l,1
23322,10254,napolitana_m,1
23323,10255,peppr_salami_l,1
23324,10256,hawaiian_m,1
23325,10257,cali_ckn_s,1
23326,10257,sicilian_m,1
23327,10258,cali_ckn_l,1
23328,10259,mexicana_l,1
23329,10260,ckn_alfredo_m,1
23330,10260,peppr_salami_m,1
23331,10260,southw_ckn_s,1
23332,10260,veggie_veg_m,1
23333,10261,mediterraneo_l,1
23334,10261,pep_msh_pep_s,1
23335,10261,pepperoni_m,1
23336,10261,southw_ckn_l,1
23337,10262,pep_msh_pep_l,1
23338,10262,sicilian_m,1
23339,10263,big_meat_s,1
23340,10264,soppressata_m,1
23341,10264,spicy_ital_l,1
23342,10265,five_cheese_l,1
23343,10265,mexicana_l,1
23344,10266,ital_cpcllo_s,1
23345,10266,spicy_ital_l,1
23346,10267,bbq_ckn_l,1
23347,10268,pepperoni_l,1
23348,10268,spinach_fet_s,1
23349,10269,classic_dlx_s,1
23350,10269,peppr_salami_l,1
23351,10270,pep_msh_pep_s,1
23352,10270,soppressata_m,1
23353,10271,ckn_alfredo_m,1
23354,10271,four_cheese_l,1
23355,10272,hawaiian_s,1
23356,10272,prsc_argla_s,1
23357,10272,veggie_veg_m,1
23358,10273,big_meat_s,1
23359,10273,five_cheese_l,1
23360,10273,pepperoni_m,1
23361,10274,big_meat_s,1
23362,10274,ital_supr_l,1
23363,10274,pepperoni_s,1
23364,10274,spin_pesto_s,1
23365,10275,the_greek_xl,1
23366,10276,bbq_ckn_l,2
23367,10276,ckn_alfredo_m,1
23368,10277,mexicana_l,1
23369,10277,sicilian_s,1
23370,10278,four_cheese_l,1
23371,10278,hawaiian_s,1
23372,10278,mediterraneo_l,1
23373,10278,the_greek_s,1
23374,10279,cali_ckn_l,1
23375,10279,thai_ckn_l,1
23376,10280,big_meat_s,1
23377,10280,ckn_alfredo_m,1
23378,10280,southw_ckn_l,1
23379,10280,spin_pesto_s,1
23380,10281,calabrese_l,1
23381,10281,classic_dlx_m,1
23382,10281,four_cheese_l,1
23383,10281,peppr_salami_l,1
23384,10281,southw_ckn_l,1
23385,10282,spicy_ital_m,1
23386,10283,cali_ckn_s,1
23387,10283,ital_supr_l,1
23388,10283,ital_supr_m,1
23389,10283,sicilian_m,1
23390,10284,ital_supr_m,1
23391,10284,pep_msh_pep_l,1
23392,10285,bbq_ckn_m,1
23393,10285,bbq_ckn_s,1
23394,10285,brie_carre_s,1
23395,10285,cali_ckn_l,1
23396,10285,cali_ckn_m,1
23397,10285,five_cheese_l,1
23398,10285,spicy_ital_l,1
23399,10285,spin_pesto_m,1
23400,10285,spin_pesto_s,1
23401,10285,veggie_veg_m,1
23402,10286,hawaiian_m,1
23403,10287,bbq_ckn_l,1
23404,10287,cali_ckn_s,1
23405,10287,ckn_pesto_l,2
23406,10287,green_garden_s,1
23407,10287,ital_veggie_m,1
23408,10287,napolitana_m,1
23409,10287,spinach_fet_m,1
23410,10287,veggie_veg_s,1
23411,10288,classic_dlx_m,1
23412,10288,mexicana_l,1
23413,10288,mexicana_m,1
23414,10289,calabrese_m,1
23415,10290,veggie_veg_m,1
23416,10291,ital_veggie_m,1
23417,10291,pepperoni_m,1
23418,10292,napolitana_l,1
23419,10292,prsc_argla_l,1
23420,10293,cali_ckn_s,1
23421,10293,spicy_ital_m,1
23422,10294,ital_supr_l,1
23423,10295,hawaiian_m,1
23424,10296,ckn_pesto_l,1
23425,10296,four_cheese_m,1
23426,10296,ital_supr_m,1
23427,10296,southw_ckn_m,1
23428,10297,hawaiian_s,1
23429,10297,peppr_salami_l,1
23430,10297,spinach_supr_s,1
23431,10298,mediterraneo_m,1
23432,10298,mediterraneo_s,1
23433,10299,spicy_ital_l,1
23434,10300,thai_ckn_l,1
23435,10301,peppr_salami_m,1
23436,10302,cali_ckn_l,1
23437,10302,veggie_veg_s,1
23438,10303,prsc_argla_m,1
23439,10303,spicy_ital_l,1
23440,10304,big_meat_s,1
23441,10304,four_cheese_m,1
23442,10305,ital_supr_l,1
23443,10305,mexicana_s,1
23444,10305,spicy_ital_s,1
23445,10306,peppr_salami_s,1
23446,10306,sicilian_s,1
23447,10306,spin_pesto_s,1
23448,10307,classic_dlx_m,1
23449,10307,green_garden_l,1
23450,10307,napolitana_s,1
23451,10307,sicilian_m,1
23452,10308,pep_msh_pep_s,1
23453,10308,prsc_argla_s,1
23454,10309,hawaiian_l,1
23455,10309,pepperoni_m,1
23456,10309,thai_ckn_l,1
23457,10309,the_greek_l,1
23458,10310,sicilian_m,1
23459,10311,hawaiian_s,1
23460,10312,classic_dlx_l,1
23461,10312,ital_veggie_s,1
23462,10313,classic_dlx_m,1
23463,10313,mexicana_l,2
23464,10313,prsc_argla_l,1
23465,10314,peppr_salami_l,1
23466,10315,peppr_salami_m,1
23467,10315,southw_ckn_m,1
23468,10316,big_meat_s,1
23469,10316,classic_dlx_s,1
23470,10316,ital_cpcllo_m,1
23471,10316,ital_supr_l,1
23472,10317,cali_ckn_s,1
23473,10318,bbq_ckn_l,1
23474,10318,cali_ckn_m,1
23475,10318,prsc_argla_s,1
23476,10318,spin_pesto_m,1
23477,10319,green_garden_m,1
23478,10319,southw_ckn_s,1
23479,10320,calabrese_m,1
23480,10320,ckn_alfredo_l,1
23481,10320,ital_cpcllo_l,1
23482,10320,pepperoni_s,1
23483,10321,the_greek_m,1
23484,10322,hawaiian_l,1
23485,10323,pep_msh_pep_l,1
23486,10323,the_greek_xl,1
23487,10324,cali_ckn_m,1
23488,10324,classic_dlx_s,1
23489,10324,four_cheese_m,1
23490,10325,sicilian_s,1
23491,10326,pep_msh_pep_s,1
23492,10327,thai_ckn_l,1
23493,10328,bbq_ckn_l,1
23494,10328,ital_supr_m,1
23495,10328,mexicana_l,1
23496,10328,thai_ckn_l,1
23497,10328,thai_ckn_s,1
23498,10329,sicilian_s,1
23499,10330,calabrese_l,1
23500,10331,cali_ckn_l,1
23501,10331,ital_supr_m,1
23502,10332,classic_dlx_m,1
23503,10333,four_cheese_m,1
23504,10334,cali_ckn_m,1
23505,10334,southw_ckn_s,1
23506,10335,big_meat_s,1
23507,10335,ckn_alfredo_m,1
23508,10335,peppr_salami_l,1
23509,10335,spin_pesto_l,1
23510,10336,sicilian_l,1
23511,10337,thai_ckn_l,1
23512,10338,ckn_alfredo_m,1
23513,10338,peppr_salami_m,1
23514,10338,sicilian_l,1
23515,10338,spinach_supr_l,1
23516,10339,hawaiian_m,1
23517,10339,thai_ckn_l,1
23518,10340,classic_dlx_m,1
23519,10341,peppr_salami_m,1
23520,10341,spinach_fet_s,1
23521,10342,cali_ckn_l,1
23522,10342,ital_veggie_s,1
23523,10343,classic_dlx_l,1
23524,10343,hawaiian_l,1
23525,10344,ital_veggie_m,1
23526,10345,ckn_pesto_s,1
23527,10345,ital_veggie_s,1
23528,10346,ital_supr_m,1
23529,10347,spicy_ital_l,1
23530,10348,ital_veggie_m,1
23531,10348,pep_msh_pep_s,1
23532,10348,spinach_supr_m,1
23533,10348,thai_ckn_l,1
23534,10349,big_meat_s,1
23535,10349,five_cheese_l,1
23536,10350,ckn_pesto_m,1
23537,10350,classic_dlx_m,1
23538,10350,ital_veggie_m,1
23539,10350,pep_msh_pep_s,1
23540,10350,thai_ckn_s,1
23541,10351,calabrese_l,1
23542,10352,bbq_ckn_l,1
23543,10352,pep_msh_pep_l,1
23544,10352,pepperoni_l,1
23545,10352,the_greek_m,1
23546,10353,green_garden_s,1
23547,10353,southw_ckn_l,1
23548,10354,hawaiian_s,1
23549,10354,mexicana_l,1
23550,10354,pepperoni_m,1
23551,10355,cali_ckn_s,1
23552,10356,bbq_ckn_l,1
23553,10356,five_cheese_l,1
23554,10356,southw_ckn_m,1
23555,10356,spinach_supr_s,1
23556,10357,ital_supr_l,1
23557,10358,five_cheese_l,1
23558,10358,prsc_argla_s,1
23559,10359,cali_ckn_m,1
23560,10359,hawaiian_l,1
23561,10360,calabrese_m,1
23562,10361,cali_ckn_l,1
23563,10361,ital_supr_m,1
23564,10361,southw_ckn_s,1
23565,10361,spicy_ital_l,1
23566,10362,pepperoni_l,1
23567,10362,thai_ckn_s,1
23568,10363,ckn_alfredo_m,1
23569,10363,spinach_fet_s,1
23570,10364,ital_supr_m,1
23571,10365,five_cheese_l,1
23572,10366,classic_dlx_l,1
23573,10366,ital_cpcllo_l,1
23574,10366,spinach_supr_s,1
23575,10366,veggie_veg_m,1
23576,10367,ckn_pesto_m,1
23577,10367,sicilian_m,1
23578,10368,ital_cpcllo_s,1
23579,10368,sicilian_m,1
23580,10369,spin_pesto_l,1
23581,10370,pepperoni_s,1
23582,10370,spinach_supr_l,1
23583,10371,calabrese_m,1
23584,10371,cali_ckn_m,2
23585,10372,classic_dlx_m,1
23586,10372,thai_ckn_l,1
23587,10373,pepperoni_m,1
23588,10373,thai_ckn_l,1
23589,10374,pepperoni_l,1
23590,10374,spinach_supr_s,1
23591,10375,napolitana_s,1
23592,10376,napolitana_l,1
23593,10376,sicilian_s,1
23594,10376,thai_ckn_l,1
23595,10376,thai_ckn_m,1
23596,10377,cali_ckn_m,1
23597,10377,pepperoni_m,1
23598,10378,cali_ckn_l,1
23599,10378,hawaiian_m,1
23600,10378,pepperoni_m,1
23601,10378,prsc_argla_m,1
23602,10379,hawaiian_m,1
23603,10380,bbq_ckn_m,1
23604,10380,napolitana_m,1
23605,10381,five_cheese_l,1
23606,10381,hawaiian_l,1
23607,10381,ital_cpcllo_s,1
23608,10381,thai_ckn_l,1
23609,10382,ital_cpcllo_l,1
23610,10383,ckn_pesto_m,1
23611,10383,ckn_pesto_s,1
23612,10383,soppressata_l,1
23613,10384,big_meat_s,1
23614,10384,hawaiian_m,1
23615,10384,ital_veggie_m,1
23616,10384,spinach_fet_m,1
23617,10385,spinach_fet_l,1
23618,10386,pepperoni_l,1
23619,10386,spicy_ital_l,1
23620,10387,hawaiian_l,1
23621,10388,ital_cpcllo_l,1
23622,10389,five_cheese_l,1
23623,10390,green_garden_l,1
23624,10391,brie_carre_s,1
23625,10392,classic_dlx_s,1
23626,10392,spinach_fet_s,1
23627,10393,pepperoni_l,1
23628,10394,soppressata_l,1
23629,10395,green_garden_s,1
23630,10396,pep_msh_pep_l,1
23631,10396,southw_ckn_m,1
23632,10396,spinach_supr_m,1
23633,10396,veggie_veg_m,1
23634,10397,thai_ckn_l,1
23635,10397,the_greek_xl,1
23636,10398,ckn_alfredo_m,1
23637,10398,napolitana_s,1
23638,10399,bbq_ckn_s,1
23639,10399,ital_supr_m,2
23640,10399,peppr_salami_l,1
23641,10399,spin_pesto_s,1
23642,10400,ckn_pesto_l,1
23643,10400,four_cheese_l,1
23644,10400,pepperoni_m,1
23645,10400,spicy_ital_s,1
23646,10400,spin_pesto_m,1
23647,10400,spinach_supr_m,1
23648,10400,the_greek_l,1
23649,10400,veggie_veg_s,1
23650,10401,bbq_ckn_l,1
23651,10402,pepperoni_l,1
23652,10402,thai_ckn_l,1
23653,10403,bbq_ckn_m,1
23654,10404,pep_msh_pep_l,1
23655,10405,prsc_argla_l,1
23656,10406,ckn_pesto_s,1
23657,10406,thai_ckn_l,1
23658,10407,big_meat_s,1
23659,10407,mexicana_l,1
23660,10408,napolitana_s,1
23661,10409,ital_cpcllo_m,1
23662,10409,ital_supr_m,1
23663,10409,thai_ckn_l,1
23664,10410,mexicana_s,1
23665,10411,ital_supr_l,1
23666,10411,peppr_salami_s,1
23667,10412,bbq_ckn_l,1
23668,10412,bbq_ckn_m,1
23669,10412,classic_dlx_m,1
23670,10412,ital_supr_m,1
23671,10412,mediterraneo_s,1
23672,10412,prsc_argla_m,1
23673,10412,thai_ckn_m,1
23674,10413,spicy_ital_l,1
23675,10414,five_cheese_l,1
23676,10414,ital_supr_l,1
23677,10414,thai_ckn_m,1
23678,10414,veggie_veg_l,1
23679,10415,bbq_ckn_s,1
23680,10415,big_meat_s,1
23681,10415,four_cheese_m,1
23682,10416,spinach_fet_m,1
23683,10417,cali_ckn_l,1
23684,10418,ital_supr_l,1
23685,10419,peppr_salami_m,1
23686,10419,thai_ckn_l,1
23687,10420,cali_ckn_l,1
23688,10420,ckn_alfredo_m,1
